employee_id,department,trip_purpose,trip_start_date,trip_end_date,origin,destination,travel_mode,provider_name,service_class,flight_legs,distance_traveled,invoice_amount_usd
EMP00218,Finance,Client Meeting,2/2/2025,2/4/2025,Atlanta,San Francisco,Bus,Intercity Bus,Standard,0,2656.31,212.5
EMP00219,Sales,Training,3/15/2025,3/20/2025,New York,San Francisco,Rail,Amtrak,Business,0,2255.77,225.58
EMP00220,Operations,Training,4/6/2025,4/8/2025,Tampa,San Francisco,Bus,Intercity Bus,Standard,0,2861.56,228.92
EMP00221,Finance,Training,7/19/2025,7/27/2025,Chicago,Atlanta,Air,Delta,First,2,1025.71,556.43
EMP00222,Sales,Training,7/2/2025,7/4/2025,New York,Tampa,Air,American Airlines,Economy,1,2901.63,875.41
EMP00223,Engineering,Internal Meeting,10/7/2025,10/13/2025,Atlanta,Dallas,Road,Enterprise,Standard,0,2941.98,1470.99
EMP00224,Sales,Training,3/11/2025,3/13/2025,New York,Tampa,Rail,Amtrak,Business,0,272.27,27.23
EMP00225,Operations,Internal Meeting,1/22/2025,1/28/2025,San Francisco,Dallas,Rail,Amtrak,Business,0,951.81,95.18
EMP00226,HR,Client Meeting,1/19/2025,1/23/2025,Atlanta,Chicago,Road,Lyft,Standard,0,613.19,306.6
EMP00227,Finance,Internal Meeting,3/5/2025,3/11/2025,Dallas,Chicago,Road,Lyft,Standard,0,842,421
EMP00228,Operations,Training,9/12/2025,9/20/2025,Tampa,Atlanta,Rail,Amtrak,Business,0,1481.58,148.16
EMP00229,Operations,Conference,2/10/2025,2/17/2025,San Francisco,Chicago,Bus,Intercity Bus,Standard,0,1149.43,91.95
EMP00230,HR,Training,2/22/2025,2/24/2025,Dallas,San Francisco,Road,Lyft,Standard,0,1214.34,607.17
EMP00231,HR,Internal Meeting,3/27/2025,4/4/2025,Tampa,Atlanta,Bus,Intercity Bus,Standard,0,2540.43,203.23
EMP00232,Sales,Client Meeting,11/11/2025,11/18/2025,Atlanta,Atlanta,Road,Lyft,Standard,0,2793.55,1396.78
EMP00233,Engineering,Client Meeting,7/6/2025,7/15/2025,New York,San Francisco,Bus,Intercity Bus,Standard,0,257.73,20.62
EMP00234,Sales,Conference,1/18/2025,1/21/2025,Atlanta,Chicago,Bus,Intercity Bus,Standard,0,666.31,53.3
EMP00235,Operations,Conference,7/16/2025,7/26/2025,Atlanta,Dallas,Road,Uber,Standard,0,2029.87,1014.93
EMP00236,Operations,Conference,7/10/2025,7/18/2025,San Francisco,Chicago,Road,Uber,Standard,0,1108.01,554
EMP00237,Engineering,Client Meeting,6/10/2025,6/15/2025,Tampa,Atlanta,Bus,Intercity Bus,Standard,0,799.78,63.98
EMP00238,Operations,Client Meeting,9/13/2025,9/22/2025,Chicago,Chicago,Rail,Amtrak,Business,0,921.11,92.11
EMP00239,HR,Internal Meeting,4/20/2025,4/30/2025,New York,Tampa,Bus,Intercity Bus,Standard,0,1001.52,80.12
EMP00240,Finance,Client Meeting,2/7/2025,2/15/2025,Atlanta,Chicago,Rail,Amtrak,Standard,0,2553.58,255.36
EMP00241,Operations,Training,12/30/2025,1/1/2026,Chicago,New York,Road,Enterprise,Standard,0,453.03,226.51
EMP00242,Sales,Conference,7/5/2025,7/14/2025,New York,New York,Rail,Amtrak,Standard,0,2141.29,214.13
EMP00243,Operations,Training,1/14/2025,1/20/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,1680.82,134.47
EMP00244,HR,Internal Meeting,11/10/2025,11/12/2025,Atlanta,Atlanta,Rail,Amtrak,Standard,0,924.7,92.47
EMP00245,Finance,Client Meeting,9/27/2025,10/4/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,1288.35,103.07
EMP00246,Operations,Conference,8/19/2025,8/27/2025,New York,Dallas,Air,American Airlines,Economy,2,805.81,501.45
EMP00247,Engineering,Conference,3/5/2025,3/14/2025,Chicago,Atlanta,Air,United,Business,2,2744.06,986.01
EMP00248,Sales,Training,6/27/2025,7/6/2025,New York,Atlanta,Rail,Amtrak,Business,0,65.3,6.53
EMP00249,Operations,Client Meeting,3/6/2025,3/11/2025,San Francisco,Atlanta,Road,Enterprise,Standard,0,1902.29,951.14
EMP00250,Engineering,Training,10/31/2025,11/10/2025,San Francisco,Tampa,Rail,Amtrak,Standard,0,623.11,62.31
EMP00251,Engineering,Internal Meeting,2/11/2025,2/12/2025,San Francisco,Atlanta,Air,American Airlines,First,2,259.28,364.82
EMP00252,HR,Internal Meeting,9/12/2025,9/21/2025,New York,Atlanta,Air,American Airlines,First,2,2397.59,899.4
EMP00253,Sales,Client Meeting,6/2/2025,6/10/2025,New York,Dallas,Bus,Intercity Bus,Standard,0,2665.52,213.24
EMP00254,Engineering,Training,9/5/2025,9/13/2025,San Francisco,New York,Bus,Intercity Bus,Standard,0,131.47,10.52
EMP00255,Engineering,Training,6/13/2025,6/19/2025,San Francisco,San Francisco,Road,Lyft,Standard,0,1757.65,878.83
EMP00256,HR,Internal Meeting,6/13/2025,6/17/2025,New York,New York,Air,Southwest,Economy,1,1343.5,485.88
EMP00257,Finance,Conference,1/26/2025,1/31/2025,New York,Chicago,Air,Southwest,First,1,156.03,189.01
EMP00258,Operations,Internal Meeting,4/8/2025,4/11/2025,Dallas,Chicago,Road,Lyft,Standard,0,507.37,253.69
EMP00259,Finance,Internal Meeting,1/12/2025,1/14/2025,New York,New York,Bus,Intercity Bus,Standard,0,2946.43,235.71
EMP00260,Finance,Internal Meeting,1/25/2025,1/26/2025,Chicago,San Francisco,Road,Lyft,Standard,0,2524.85,1262.42
EMP00261,HR,Internal Meeting,2/25/2025,3/4/2025,Chicago,Tampa,Air,United,Business,1,2588.19,797.05
EMP00262,Operations,Conference,1/27/2025,2/6/2025,Chicago,San Francisco,Bus,Intercity Bus,Standard,0,160.18,12.81
EMP00263,Finance,Training,2/7/2025,2/14/2025,San Francisco,Atlanta,Road,Enterprise,Standard,0,2476.67,1238.34
EMP00264,HR,Training,3/7/2025,3/9/2025,New York,New York,Air,Southwest,Business,2,1112.56,578.14
EMP00265,Sales,Client Meeting,9/14/2025,9/15/2025,New York,Atlanta,Bus,Intercity Bus,Standard,0,1013.62,81.09
EMP00266,Engineering,Conference,8/31/2025,9/9/2025,Chicago,San Francisco,Road,Lyft,Standard,0,2492.21,1246.11
EMP00267,HR,Training,3/25/2025,4/1/2025,San Francisco,San Francisco,Road,Enterprise,Standard,0,851.05,425.52
EMP00268,HR,Internal Meeting,12/29/2025,1/8/2026,Tampa,Chicago,Bus,Intercity Bus,Standard,0,2897.49,231.8
EMP00269,Operations,Training,12/11/2025,12/13/2025,Atlanta,Atlanta,Road,Lyft,Standard,0,1398.93,699.47
EMP00270,Operations,Conference,11/2/2025,11/10/2025,Atlanta,Tampa,Air,American Airlines,First,2,2533.97,933.49
EMP00271,Operations,Internal Meeting,3/29/2025,4/7/2025,New York,Atlanta,Bus,Intercity Bus,Standard,0,1617.5,129.4
EMP00272,Engineering,Client Meeting,1/17/2025,1/27/2025,Dallas,Chicago,Rail,Amtrak,Standard,0,1644.87,164.49
EMP00273,Engineering,Internal Meeting,3/19/2025,3/26/2025,San Francisco,San Francisco,Bus,Intercity Bus,Standard,0,1930.42,154.43
EMP00274,Operations,Conference,2/1/2025,2/4/2025,San Francisco,Chicago,Bus,Intercity Bus,Standard,0,2191.97,175.36
EMP00275,HR,Conference,9/27/2025,10/4/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,2928.76,234.3
EMP00276,HR,Internal Meeting,10/7/2025,10/13/2025,New York,New York,Road,Enterprise,Standard,0,1573.09,786.54
EMP00277,HR,Training,10/13/2025,10/18/2025,Atlanta,New York,Road,Uber,Standard,0,1002.72,501.36
EMP00278,HR,Training,6/12/2025,6/20/2025,Chicago,Tampa,Bus,Intercity Bus,Standard,0,2395.8,191.66
EMP00279,Engineering,Training,7/22/2025,7/28/2025,Tampa,Chicago,Bus,Intercity Bus,Standard,0,848.96,67.92
EMP00280,Finance,Conference,6/27/2025,7/5/2025,New York,San Francisco,Air,American Airlines,First,1,1344.97,486.24
EMP00281,Sales,Conference,10/15/2025,10/20/2025,New York,Tampa,Road,Uber,Standard,0,790.04,395.02
EMP00282,Sales,Internal Meeting,11/23/2025,11/27/2025,Chicago,Atlanta,Rail,Amtrak,Standard,0,593.78,59.38
EMP00283,Sales,Conference,2/21/2025,2/24/2025,Dallas,Atlanta,Bus,Intercity Bus,Standard,0,288.58,23.09
EMP00284,HR,Training,9/2/2025,9/6/2025,Chicago,Atlanta,Bus,Intercity Bus,Standard,0,1313.53,105.08
EMP00285,Sales,Conference,2/15/2025,2/25/2025,Dallas,New York,Air,United,First,1,2081.07,670.27
EMP00286,HR,Client Meeting,7/23/2025,7/31/2025,Tampa,Chicago,Air,United,First,1,561.22,290.31
EMP00287,Operations,Internal Meeting,6/21/2025,6/26/2025,New York,San Francisco,Air,Southwest,First,2,1354.94,638.74
EMP00288,Sales,Training,5/20/2025,5/24/2025,New York,Atlanta,Bus,Intercity Bus,Standard,0,1670.22,133.62
EMP00289,Engineering,Client Meeting,11/28/2025,12/3/2025,Atlanta,Chicago,Bus,Intercity Bus,Standard,0,2158.06,172.64
EMP00290,Operations,Internal Meeting,10/18/2025,10/22/2025,Dallas,San Francisco,Road,Uber,Standard,0,1997.58,998.79
EMP00291,Sales,Conference,2/14/2025,2/21/2025,New York,Dallas,Road,Enterprise,Standard,0,875.8,437.9
EMP00292,Finance,Conference,5/8/2025,5/9/2025,Dallas,Chicago,Road,Lyft,Standard,0,2866.85,1433.42
EMP00293,Operations,Client Meeting,6/4/2025,6/14/2025,Chicago,Atlanta,Road,Enterprise,Standard,0,2226.8,1113.4
EMP00294,Sales,Internal Meeting,12/21/2025,12/25/2025,Chicago,New York,Road,Uber,Standard,0,1685.34,842.67
EMP00295,HR,Client Meeting,12/18/2025,12/27/2025,Atlanta,Chicago,Bus,Intercity Bus,Standard,0,1854.58,148.37
EMP00296,Engineering,Internal Meeting,11/11/2025,11/15/2025,New York,Dallas,Road,Uber,Standard,0,1287.82,643.91
EMP00297,Operations,Conference,8/1/2025,8/10/2025,New York,Atlanta,Road,Lyft,Standard,0,780.81,390.4
EMP00298,Operations,Client Meeting,9/27/2025,10/5/2025,Tampa,San Francisco,Air,American Airlines,Economy,1,1100.12,425.03
EMP00299,Engineering,Training,10/21/2025,10/30/2025,San Francisco,Dallas,Rail,Amtrak,Standard,0,404.49,40.45
EMP00300,Operations,Internal Meeting,12/15/2025,12/19/2025,Tampa,Dallas,Air,Southwest,Economy,2,1058.55,564.64
EMP00301,Operations,Client Meeting,9/20/2025,9/27/2025,San Francisco,Dallas,Rail,Amtrak,Business,0,185.71,18.57
EMP00302,Sales,Conference,1/12/2025,1/19/2025,San Francisco,Tampa,Road,Lyft,Standard,0,170.15,85.08
EMP00303,Sales,Client Meeting,8/5/2025,8/11/2025,Dallas,Tampa,Air,Delta,First,2,2573.61,943.4
EMP00304,Finance,Training,7/29/2025,8/1/2025,Dallas,Dallas,Road,Uber,Standard,0,567.22,283.61
EMP00305,Operations,Conference,7/12/2025,7/14/2025,Atlanta,Chicago,Bus,Intercity Bus,Standard,0,100.63,8.05
EMP00306,Engineering,Conference,4/2/2025,4/11/2025,Tampa,Tampa,Air,Southwest,First,1,2301.93,725.48
EMP00307,Operations,Internal Meeting,8/26/2025,9/4/2025,New York,New York,Road,Lyft,Standard,0,1446.74,723.37
EMP00308,HR,Conference,6/27/2025,6/30/2025,Atlanta,Tampa,Bus,Intercity Bus,Standard,0,560.95,44.88
EMP00309,Engineering,Client Meeting,12/5/2025,12/12/2025,Tampa,San Francisco,Air,Delta,Economy,1,1329.86,482.46
EMP00310,Sales,Internal Meeting,8/17/2025,8/27/2025,Dallas,New York,Air,Delta,Economy,2,191.77,347.94
EMP00311,Engineering,Training,1/29/2025,2/1/2025,San Francisco,San Francisco,Rail,Amtrak,Business,0,1923.53,192.35
EMP00312,Operations,Conference,5/2/2025,5/7/2025,Dallas,Chicago,Road,Uber,Standard,0,183.65,91.83
EMP00313,Engineering,Internal Meeting,2/1/2025,2/10/2025,San Francisco,Dallas,Road,Enterprise,Standard,0,1155.11,577.55
EMP00314,Finance,Internal Meeting,6/26/2025,7/3/2025,New York,Chicago,Air,American Airlines,First,2,1896.29,774.07
EMP00315,Finance,Conference,4/5/2025,4/14/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,1528.07,122.25
EMP00316,Finance,Conference,8/26/2025,8/27/2025,Dallas,New York,Rail,Amtrak,Business,0,1641.16,164.12
EMP00317,Sales,Internal Meeting,4/15/2025,4/21/2025,Chicago,Tampa,Road,Enterprise,Standard,0,2067.69,1033.85
EMP00318,Operations,Client Meeting,1/27/2025,2/1/2025,Tampa,New York,Rail,Amtrak,Business,0,1866.76,186.68
EMP00319,HR,Client Meeting,9/3/2025,9/7/2025,New York,New York,Rail,Amtrak,Business,0,2834.48,283.45
EMP00320,Engineering,Training,9/3/2025,9/7/2025,Chicago,Dallas,Air,United,Business,2,2835.54,1008.88
EMP00321,HR,Training,10/1/2025,10/7/2025,Chicago,San Francisco,Bus,Intercity Bus,Standard,0,1778.04,142.24
EMP00322,Finance,Training,8/27/2025,8/29/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,2823.68,225.89
EMP00323,Engineering,Conference,7/31/2025,8/1/2025,Tampa,Chicago,Road,Enterprise,Standard,0,1747.65,873.83
EMP00324,Engineering,Training,6/1/2025,6/4/2025,New York,Dallas,Bus,Intercity Bus,Standard,0,1195.1,95.61
EMP00325,HR,Internal Meeting,9/13/2025,9/22/2025,Atlanta,Atlanta,Rail,Amtrak,Business,0,1947.7,194.77
EMP00326,HR,Conference,8/24/2025,8/27/2025,New York,Atlanta,Bus,Intercity Bus,Standard,0,1401.85,112.15
EMP00327,Sales,Client Meeting,4/5/2025,4/14/2025,Tampa,Atlanta,Bus,Intercity Bus,Standard,0,1659.57,132.77
EMP00328,Engineering,Client Meeting,1/4/2025,1/11/2025,Atlanta,New York,Air,United,First,1,2827.32,856.83
EMP00329,Sales,Internal Meeting,4/22/2025,5/1/2025,Atlanta,Dallas,Air,Southwest,Business,2,2470.26,917.57
EMP00330,Sales,Training,1/4/2025,1/13/2025,San Francisco,Chicago,Air,Southwest,Economy,2,2720.78,980.2
EMP00331,Sales,Conference,9/15/2025,9/22/2025,New York,New York,Air,United,Economy,2,858.19,514.55
EMP00332,Sales,Training,7/1/2025,7/6/2025,Dallas,Dallas,Road,Lyft,Standard,0,347.3,173.65
EMP00333,Sales,Client Meeting,12/23/2025,12/27/2025,Tampa,Dallas,Rail,Amtrak,Business,0,103.75,10.38
EMP00334,Finance,Client Meeting,7/13/2025,7/22/2025,Atlanta,Tampa,Bus,Intercity Bus,Standard,0,328.61,26.29
EMP00335,HR,Client Meeting,2/12/2025,2/20/2025,San Francisco,Tampa,Rail,Amtrak,Business,0,2064.87,206.49
EMP00336,HR,Client Meeting,4/19/2025,4/29/2025,Tampa,Atlanta,Rail,Amtrak,Business,0,260.01,26
EMP00337,Sales,Conference,10/6/2025,10/16/2025,Chicago,Tampa,Road,Enterprise,Standard,0,990.98,495.49
EMP00338,Sales,Training,10/28/2025,10/31/2025,New York,San Francisco,Rail,Amtrak,Business,0,2542.38,254.24
EMP00339,Finance,Conference,10/18/2025,10/25/2025,Atlanta,Atlanta,Rail,Amtrak,Business,0,118.65,11.87
EMP00340,Finance,Conference,9/14/2025,9/20/2025,Tampa,Chicago,Air,Delta,Economy,1,2452.68,763.17
EMP00341,HR,Internal Meeting,6/17/2025,6/18/2025,Dallas,New York,Bus,Intercity Bus,Standard,0,1513.31,121.06
EMP00342,Engineering,Internal Meeting,10/11/2025,10/18/2025,Tampa,San Francisco,Road,Lyft,Standard,0,2094.03,1047.02
EMP00343,HR,Conference,5/7/2025,5/9/2025,Dallas,Atlanta,Road,Uber,Standard,0,1077.59,538.79
EMP00344,Sales,Client Meeting,7/19/2025,7/25/2025,Tampa,Chicago,Rail,Amtrak,Business,0,2813.11,281.31
EMP00345,Sales,Conference,7/4/2025,7/9/2025,Tampa,New York,Bus,Intercity Bus,Standard,0,165.6,13.25
EMP00346,Operations,Internal Meeting,8/18/2025,8/27/2025,Tampa,Tampa,Bus,Intercity Bus,Standard,0,1282.94,102.64
EMP00347,Operations,Training,7/1/2025,7/10/2025,Dallas,Tampa,Air,Delta,First,2,2904.36,1026.09
EMP00348,Operations,Conference,7/31/2025,8/7/2025,San Francisco,San Francisco,Road,Uber,Standard,0,573.45,286.73
EMP00349,Engineering,Training,12/17/2025,12/24/2025,Chicago,Chicago,Rail,Amtrak,Standard,0,2264.31,226.43
EMP00350,Engineering,Internal Meeting,3/16/2025,3/18/2025,Chicago,Dallas,Bus,Intercity Bus,Standard,0,2430.16,194.41
EMP00351,HR,Conference,9/5/2025,9/7/2025,Atlanta,Atlanta,Road,Lyft,Standard,0,2971.99,1485.99
EMP00352,Engineering,Internal Meeting,11/1/2025,11/11/2025,Tampa,New York,Bus,Intercity Bus,Standard,0,1267.22,101.38
EMP00353,Operations,Internal Meeting,1/4/2025,1/11/2025,Chicago,Dallas,Road,Lyft,Standard,0,1147.45,573.73
EMP00354,HR,Training,8/9/2025,8/19/2025,San Francisco,Atlanta,Road,Uber,Standard,0,2340.42,1170.21
EMP00355,Finance,Training,9/3/2025,9/9/2025,Chicago,Atlanta,Rail,Amtrak,Standard,0,1055.37,105.54
EMP00356,HR,Internal Meeting,10/22/2025,10/26/2025,Chicago,Dallas,Bus,Intercity Bus,Standard,0,2795.73,223.66
EMP00357,Operations,Conference,2/28/2025,3/10/2025,Atlanta,San Francisco,Road,Uber,Standard,0,2582.32,1291.16
EMP00358,Sales,Internal Meeting,8/25/2025,8/29/2025,Atlanta,Dallas,Air,Southwest,Business,1,1315.53,478.88
EMP00359,HR,Conference,11/21/2025,11/26/2025,Atlanta,Dallas,Rail,Amtrak,Standard,0,2232.73,223.27
EMP00360,Operations,Internal Meeting,2/7/2025,2/15/2025,San Francisco,Dallas,Bus,Intercity Bus,Standard,0,752.8,60.22
EMP00361,HR,Client Meeting,10/6/2025,10/7/2025,Tampa,New York,Bus,Intercity Bus,Standard,0,1164.3,93.14
EMP00362,Operations,Internal Meeting,3/27/2025,4/6/2025,Chicago,Dallas,Road,Uber,Standard,0,1626.27,813.13
EMP00363,Operations,Conference,1/6/2025,1/8/2025,Dallas,Chicago,Air,American Airlines,Economy,1,1514.86,528.71
EMP00364,Operations,Conference,8/26/2025,9/5/2025,Chicago,Tampa,Bus,Intercity Bus,Standard,0,994.15,79.53
EMP00365,Finance,Client Meeting,2/23/2025,2/28/2025,Tampa,Atlanta,Bus,Intercity Bus,Standard,0,2691.79,215.34
EMP00366,Finance,Conference,6/28/2025,7/3/2025,San Francisco,Dallas,Rail,Amtrak,Business,0,1198.14,119.81
EMP00367,Finance,Training,9/1/2025,9/3/2025,Tampa,Chicago,Road,Lyft,Standard,0,81.97,40.98
EMP00368,Sales,Conference,12/30/2025,1/1/2026,Atlanta,New York,Air,Delta,Business,2,2720.88,980.22
EMP00369,Operations,Internal Meeting,10/10/2025,10/13/2025,Dallas,New York,Rail,Amtrak,Business,0,1096.97,109.7
EMP00370,Engineering,Internal Meeting,11/19/2025,11/22/2025,Dallas,Tampa,Bus,Intercity Bus,Standard,0,2872.56,229.8
EMP00371,Finance,Client Meeting,8/19/2025,8/29/2025,Atlanta,New York,Rail,Amtrak,Business,0,2046.47,204.65
EMP00372,Operations,Conference,5/23/2025,5/25/2025,Chicago,Chicago,Rail,Amtrak,Standard,0,1473.44,147.34
EMP00373,Finance,Training,8/23/2025,8/25/2025,San Francisco,Dallas,Rail,Amtrak,Business,0,1504.43,150.44
EMP00374,HR,Training,10/28/2025,10/30/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,295.69,23.66
EMP00375,Engineering,Training,12/11/2025,12/16/2025,Tampa,New York,Rail,Amtrak,Standard,0,320.53,32.05
EMP00376,Engineering,Internal Meeting,3/1/2025,3/4/2025,Dallas,San Francisco,Road,Lyft,Standard,0,1827.2,913.6
EMP00377,Engineering,Internal Meeting,10/22/2025,10/29/2025,Atlanta,San Francisco,Rail,Amtrak,Business,0,1683.42,168.34
EMP00378,HR,Conference,10/12/2025,10/15/2025,New York,Chicago,Rail,Amtrak,Business,0,677.55,67.75
EMP00379,HR,Client Meeting,11/14/2025,11/15/2025,Dallas,New York,Bus,Intercity Bus,Standard,0,2841.27,227.3
EMP00380,Finance,Internal Meeting,7/16/2025,7/25/2025,Dallas,Atlanta,Rail,Amtrak,Business,0,2354.82,235.48
EMP00381,Sales,Client Meeting,9/8/2025,9/11/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,384.72,30.78
EMP00382,Finance,Internal Meeting,5/21/2025,5/25/2025,San Francisco,San Francisco,Air,American Airlines,Economy,2,2796.24,999.06
EMP00383,HR,Client Meeting,10/21/2025,10/23/2025,Atlanta,Dallas,Air,American Airlines,First,1,219.8,204.95
EMP00384,HR,Client Meeting,8/6/2025,8/8/2025,Dallas,Chicago,Rail,Amtrak,Standard,0,214.82,21.48
EMP00385,Engineering,Conference,2/14/2025,2/22/2025,Atlanta,San Francisco,Road,Uber,Standard,0,2224.25,1112.12
EMP00386,Finance,Conference,12/30/2025,1/9/2026,San Francisco,New York,Road,Enterprise,Standard,0,1660.45,830.23
EMP00387,Operations,Training,4/16/2025,4/17/2025,San Francisco,San Francisco,Rail,Amtrak,Business,0,2132.2,213.22
EMP00388,Operations,Training,6/15/2025,6/20/2025,San Francisco,Atlanta,Rail,Amtrak,Business,0,2907.52,290.75
EMP00389,Engineering,Conference,3/11/2025,3/18/2025,New York,New York,Air,Delta,Business,2,2079.69,819.92
EMP00390,Engineering,Training,5/7/2025,5/14/2025,Atlanta,Dallas,Road,Lyft,Standard,0,1873.74,936.87
EMP00391,Sales,Internal Meeting,8/20/2025,8/22/2025,San Francisco,Atlanta,Bus,Intercity Bus,Standard,0,348.31,27.86
EMP00392,Finance,Training,12/22/2025,12/28/2025,San Francisco,Tampa,Road,Lyft,Standard,0,298.12,149.06
EMP00393,Finance,Conference,8/23/2025,8/29/2025,Dallas,New York,Air,Delta,First,2,2117.86,829.47
EMP00394,HR,Training,5/18/2025,5/24/2025,San Francisco,San Francisco,Bus,Intercity Bus,Standard,0,1220.12,97.61
EMP00395,Sales,Client Meeting,10/17/2025,10/25/2025,Tampa,Atlanta,Rail,Amtrak,Business,0,2681.1,268.11
EMP00396,Engineering,Internal Meeting,1/9/2025,1/11/2025,Dallas,Tampa,Bus,Intercity Bus,Standard,0,482.48,38.6
EMP00397,HR,Conference,4/14/2025,4/17/2025,Chicago,Tampa,Bus,Intercity Bus,Standard,0,1564.31,125.14
EMP00398,Engineering,Client Meeting,5/9/2025,5/11/2025,Dallas,Atlanta,Road,Lyft,Standard,0,738.02,369.01
EMP00399,Sales,Client Meeting,12/25/2025,12/29/2025,Tampa,New York,Road,Lyft,Standard,0,1764.85,882.42
EMP00400,Operations,Conference,2/9/2025,2/12/2025,San Francisco,Atlanta,Bus,Intercity Bus,Standard,0,2596.26,207.7
EMP00401,HR,Client Meeting,1/5/2025,1/6/2025,Dallas,Atlanta,Bus,Intercity Bus,Standard,0,2647.06,211.76
EMP00402,Finance,Client Meeting,9/2/2025,9/4/2025,Atlanta,Tampa,Rail,Amtrak,Standard,0,748.22,74.82
EMP00403,Finance,Conference,6/10/2025,6/16/2025,Atlanta,Atlanta,Air,American Airlines,Economy,1,2727.7,831.92
EMP00404,Operations,Conference,2/5/2025,2/14/2025,Dallas,Chicago,Rail,Amtrak,Standard,0,2272.47,227.25
EMP00405,Operations,Internal Meeting,11/18/2025,11/21/2025,New York,Tampa,Rail,Amtrak,Business,0,1159.97,116
EMP00406,Finance,Training,3/13/2025,3/15/2025,New York,New York,Air,Southwest,Business,1,296.33,224.08
EMP00407,Operations,Training,11/27/2025,11/29/2025,Atlanta,Tampa,Road,Uber,Standard,0,1165.06,582.53
EMP00408,Operations,Conference,4/16/2025,4/25/2025,Atlanta,Dallas,Road,Enterprise,Standard,0,2130,1065
EMP00409,Finance,Internal Meeting,11/27/2025,11/28/2025,Tampa,New York,Road,Uber,Standard,0,783.74,391.87
EMP00410,Sales,Client Meeting,11/23/2025,12/3/2025,Chicago,Chicago,Bus,Intercity Bus,Standard,0,1024.24,81.94
EMP00411,HR,Conference,7/18/2025,7/28/2025,Dallas,Tampa,Rail,Amtrak,Business,0,1331.63,133.16
EMP00412,Engineering,Client Meeting,10/28/2025,10/30/2025,Tampa,Dallas,Air,Delta,Business,2,798.36,499.59
EMP00413,Finance,Internal Meeting,11/18/2025,11/27/2025,Tampa,Atlanta,Road,Lyft,Standard,0,1432.55,716.27
EMP00414,Sales,Conference,5/23/2025,5/25/2025,New York,San Francisco,Rail,Amtrak,Business,0,216.09,21.61
EMP00415,Sales,Training,7/20/2025,7/30/2025,Atlanta,Dallas,Road,Enterprise,Standard,0,400.51,200.25
EMP00416,Finance,Client Meeting,1/30/2025,2/3/2025,Dallas,San Francisco,Rail,Amtrak,Standard,0,396.7,39.67
EMP00417,Engineering,Client Meeting,6/8/2025,6/11/2025,New York,Dallas,Air,Delta,Economy,1,1965.17,641.29
